province,phufull,season,year,week,day,date,Flu Test,A(H1)pdm09 Positive,A(H3) Positive,Total Flu A Positive,Total Flu B Positive,Total Flu Positive,RSV Test,RSV Positive,HPIV Test,HPIV 1 Positive,HPIV 2 Positive,HPIV 3 Positive,HPIV 4 Positive,Other HPIV Positive,Adeno Test,Adeno Positive,HMPV Test,HMPV Positive,Rhino Test,Rhino Positive,Coron Test,Coron Positive,A(UnS) Positive,Entero/Rhino Test,Entero/Rhino Positive,HCOV Test,HCOV Positive,SARS-CoV-2 Test,SARS-CoV-2 Positive,ADV Test,ADV Positive,EV/RV Test,EV/RV Positive,HCoV Test,HCoV Positive
Ontario,P.H.O.L. - Ottawa,2013-2014,2013,36,6.0,2013-09-07,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,47,6.0,2022-11-26,76.0,0.0,12.0,34.0,0.0,34.0,76.0,2.0,76.0,0.0,0.0,0.0,0.0,12.0,76.0,0.0,76.0,0.0,,,,,22.0,76.0,2.0,76.0,1.0,278.0,16.0,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,20,6.0,2014-05-17,60.0,0.0,2.0,5.0,5.0,10.0,52.0,1.0,52.0,0.0,0.0,4.0,0.0,0.0,52.0,1.0,49.0,1.0,26.0,3.0,17.0,2.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Thunder Bay,2022-2023,2023,21,6.0,2023-05-27,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,,,,,0.0,5.0,0.0,5.0,0.0,39.0,0.0,,,,,,
Ontario,Province of Ontario,2022-2023,2023,17,6.0,2023-04-29,5561.0,5.0,2.0,7.0,93.0,100.0,5561.0,27.0,4026.0,2.0,0.0,22.0,0.0,93.0,4026.0,68.0,4030.0,149.0,,,,,1.0,4030.0,302.0,2830.0,120.0,9082.0,713.0,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2023,27,6.0,2023-07-08,461.0,0.0,0.0,0.0,0.0,0.0,461.0,1.0,32.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,32.0,0.0,,,,,0.0,32.0,2.0,32.0,0.0,808.0,17.0,,,,,,
Ontario,P.H.O.L. - Ottawa,2022-2023,2022,52,6.0,2022-12-31,230.0,1.0,11.0,16.0,0.0,16.0,230.0,30.0,113.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,113.0,2.0,,,,,4.0,113.0,2.0,113.0,4.0,743.0,226.0,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,10,6.0,2014-03-08,160.0,2.0,0.0,10.0,2.0,12.0,160.0,45.0,160.0,0.0,0.0,1.0,0.0,0.0,160.0,1.0,160.0,17.0,160.0,1.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,36,6.0,2022-09-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2023,27,6.0,2023-07-08,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,,,,0.0,2.0,1.0,2.0,0.0,5.0,0.0,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,29,6.0,2014-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,27,6.0,2014-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,26,6.0,2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,46,6.0,2022-11-19,47.0,0.0,10.0,11.0,0.0,11.0,46.0,1.0,46.0,0.0,0.0,0.0,0.0,6.0,46.0,1.0,46.0,0.0,,,,,2.0,46.0,5.0,46.0,1.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Thunder Bay,2022-2023,2023,33,6.0,2023-08-19,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,,,,,0.0,16.0,8.0,16.0,0.0,41.0,4.0,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,23,6.0,2014-06-07,76.0,0.0,1.0,6.0,2.0,8.0,76.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,1.0,76.0,5.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Orillia,2013-2014,2013,45,6.0,2013-11-09,28.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,5.0,2.0,5.0,0.0,,,,,,,,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2023,12,6.0,2023-03-25,636.0,0.0,0.0,0.0,6.0,6.0,636.0,3.0,125.0,0.0,1.0,1.0,0.0,0.0,125.0,1.0,125.0,3.0,,,,,0.0,125.0,6.0,125.0,4.0,2051.0,100.0,,,,,,
Ontario,Province of Ontario,2022-2023,2023,31,6.0,2023-08-05,2427.0,4.0,2.0,6.0,2.0,8.0,2425.0,8.0,1698.0,0.0,2.0,3.0,0.0,68.0,1698.0,27.0,1695.0,3.0,,,,,1.0,1695.0,241.0,1695.0,13.0,3518.0,284.0,,,,,,
Ontario,P.H.O.L. - Thunder Bay,2022-2023,2023,14,6.0,2023-04-08,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,,,,,0.0,10.0,0.0,10.0,4.0,77.0,18.0,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,10,6.0,2014-03-08,112.0,5.0,0.0,6.0,18.0,24.0,90.0,8.0,90.0,0.0,0.0,1.0,0.0,0.0,90.0,1.0,88.0,2.0,34.0,0.0,21.0,3.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,17,6.0,2014-04-26,114.0,0.0,0.0,1.0,21.0,22.0,114.0,6.0,114.0,0.0,0.0,1.0,0.0,0.0,114.0,1.0,114.0,15.0,114.0,2.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,15,6.0,2014-04-12,115.0,1.0,0.0,1.0,30.0,31.0,79.0,2.0,79.0,0.0,1.0,0.0,0.0,0.0,79.0,0.0,79.0,4.0,25.0,1.0,19.0,2.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Peterborough,2013-2014,2014,20,6.0,2014-05-17,44.0,0.0,1.0,1.0,10.0,11.0,41.0,0.0,41.0,0.0,1.0,2.0,0.0,0.0,41.0,0.0,40.0,1.0,10.0,2.0,8.0,0.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,14,6.0,2014-04-05,124.0,0.0,0.0,3.0,8.0,11.0,124.0,15.0,124.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,15.0,124.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,13,6.0,2014-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,12,6.0,2014-03-22,143.0,0.0,0.0,6.0,8.0,14.0,143.0,30.0,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,17.0,143.0,1.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,21,6.0,2014-05-24,47.0,0.0,4.0,5.0,4.0,9.0,43.0,0.0,43.0,0.0,0.0,5.0,0.0,0.0,43.0,1.0,42.0,1.0,11.0,0.0,9.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,14,6.0,2014-04-05,101.0,1.0,1.0,4.0,26.0,30.0,76.0,3.0,76.0,1.0,1.0,0.0,0.0,0.0,76.0,0.0,75.0,0.0,29.0,0.0,15.0,3.0,,,,,,,,,,,,,
Ontario,CHEO - Ottawa,2013-2014,2014,32,6.0,2014-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,29,6.0,2014-07-19,41.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,47.0,1.0,0.0,2.0,0.0,0.0,47.0,3.0,36.0,0.0,33.0,5.0,19.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Thunder Bay,2022-2023,2023,28,6.0,2023-07-15,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,23.0,0.0,,,,,0.0,23.0,6.0,23.0,0.0,36.0,9.0,,,,,,
Ontario,Province of Ontario,2022-2023,2023,29,6.0,2023-07-22,3392.0,11.0,4.0,19.0,3.0,22.0,3387.0,13.0,2629.0,1.0,4.0,16.0,0.0,94.0,2629.0,59.0,2632.0,19.0,,,,,7.0,2632.0,252.0,1772.0,8.0,4200.0,306.0,,,,,,
Ontario,St. Joseph's - Hamilton,2022-2023,2022,49,6.0,2022-12-10,1596.0,0.0,0.0,252.0,1.0,253.0,1596.0,170.0,1596.0,0.0,0.0,34.0,0.0,0.0,1596.0,16.0,1596.0,9.0,,,,,252.0,1596.0,48.0,0.0,0.0,2915.0,371.0,,,,,,
Ontario,P.H.O.L. - Kingston,2022-2023,2023,19,6.0,2023-05-13,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,45.0,0.0,0.0,0.0,0.0,8.0,45.0,0.0,45.0,0.0,,,,,0.0,45.0,3.0,45.0,3.0,368.0,25.0,,,,,,
Ontario,St. Joseph's - London,2022-2023,2023,22,6.0,2023-06-03,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,53.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,53.0,2.0,,,,,0.0,53.0,8.0,53.0,1.0,835.0,39.0,,,,,,
Ontario,C.P.H.L. - Toronto,2013-2014,2014,22,6.0,2014-05-31,277.0,3.0,4.0,7.0,10.0,17.0,341.0,5.0,341.0,1.0,3.0,18.0,0.0,0.0,341.0,3.0,332.0,5.0,59.0,5.0,48.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Kingston,2022-2023,2022,43,6.0,2022-10-29,93.0,0.0,15.0,15.0,0.0,15.0,93.0,8.0,89.0,0.0,0.0,0.0,0.0,6.0,89.0,3.0,89.0,2.0,,,,,0.0,89.0,6.0,89.0,1.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,37,6.0,2022-09-17,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,,,,,0.0,15.0,7.0,15.0,0.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Ottawa,2013-2014,2013,50,6.0,2013-12-14,114.0,6.0,1.0,8.0,0.0,8.0,111.0,6.0,111.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,109.0,2.0,109.0,0.0,1.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2014,10,6.0,2014-03-08,40.0,0.0,0.0,0.0,6.0,6.0,38.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,37.0,2.0,13.0,0.0,8.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,13,6.0,2014-03-29,90.0,1.0,1.0,2.0,28.0,30.0,87.0,5.0,87.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,82.0,5.0,31.0,2.0,24.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Ottawa,2013-2014,2014,29,6.0,2014-07-19,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Sault Ste. Marie,2022-2023,2023,26,6.0,2023-07-01,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,,,,,0.0,5.0,0.0,5.0,0.0,4.0,0.0,,,,,,
Ontario,CHEO - Ottawa,2014-2015,2015,24,6.0,2015-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Kingston,2022-2023,2023,34,6.0,2023-08-26,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,53.0,0.0,0.0,0.0,0.0,2.0,53.0,0.0,53.0,0.0,,,,,0.0,53.0,12.0,53.0,0.0,307.0,96.0,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2022,49,6.0,2022-12-10,803.0,1.0,15.0,30.0,0.0,30.0,803.0,21.0,29.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,29.0,0.0,,,,,14.0,29.0,1.0,29.0,5.0,2850.0,254.0,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2023,18,6.0,2023-05-06,474.0,0.0,1.0,3.0,0.0,3.0,474.0,3.0,26.0,1.0,0.0,2.0,0.0,0.0,26.0,0.0,26.0,0.0,,,,,2.0,26.0,1.0,26.0,0.0,1038.0,55.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,45,6.0,2022-11-12,27.0,0.0,5.0,5.0,0.0,5.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,27.0,0.0,,,,,0.0,27.0,2.0,27.0,0.0,0.0,0.0,,,,,,
Ontario,C.P.H.L. - Toronto,2013-2014,2014,32,6.0,2014-08-09,155.0,0.0,0.0,0.0,0.0,0.0,159.0,2.0,159.0,1.0,0.0,7.0,0.0,0.0,159.0,0.0,141.0,0.0,62.0,0.0,44.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Peterborough,2022-2023,2023,14,6.0,2023-04-08,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,10.0,1.0,,,,,0.0,10.0,3.0,10.0,1.0,130.0,10.0,,,,,,
Ontario,P.H.O.L. - Hamilton,2013-2014,2014,16,6.0,2014-04-19,103.0,0.0,0.0,0.0,35.0,35.0,107.0,3.0,107.0,1.0,0.0,0.0,0.0,0.0,107.0,0.0,103.0,4.0,33.0,0.0,20.0,2.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2023,29,6.0,2023-07-22,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,,,,,0.0,9.0,1.0,9.0,0.0,14.0,3.0,,,,,,
Ontario,C.P.H.L. - Toronto,2013-2014,2014,27,6.0,2014-07-05,152.0,0.0,3.0,3.0,2.0,5.0,142.0,3.0,142.0,1.0,0.0,6.0,0.0,0.0,142.0,9.0,129.0,0.0,49.0,3.0,32.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Orillia,2013-2014,2014,19,6.0,2014-05-10,61.0,0.0,0.0,0.0,11.0,11.0,54.0,2.0,54.0,0.0,3.0,2.0,0.0,0.0,54.0,1.0,53.0,0.0,6.0,1.0,4.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - London,2022-2023,2022,39,6.0,2022-10-01,106.0,0.0,1.0,1.0,0.0,1.0,106.0,2.0,106.0,0.0,0.0,0.0,0.0,3.0,106.0,2.0,106.0,0.0,,,,,0.0,106.0,30.0,106.0,1.0,0.0,0.0,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2023,6,6.0,2023-02-11,726.0,0.0,0.0,0.0,1.0,1.0,726.0,7.0,128.0,0.0,0.0,2.0,0.0,0.0,128.0,0.0,128.0,2.0,,,,,0.0,128.0,4.0,128.0,2.0,2239.0,177.0,,,,,,
Ontario,P.H.O.L. - Kingston,2022-2023,2023,1,6.0,2023-01-07,119.0,0.0,2.0,3.0,0.0,3.0,119.0,18.0,85.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,85.0,3.0,,,,,1.0,85.0,1.0,85.0,1.0,799.0,193.0,,,,,,
Ontario,P.H.O.L. - Ottawa,2013-2014,2014,33,6.0,2014-08-16,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - London,2022-2023,2022,52,6.0,2022-12-31,504.0,0.0,18.0,20.0,0.0,20.0,504.0,70.0,394.0,0.0,0.0,0.0,0.0,22.0,394.0,3.0,394.0,0.0,,,,,2.0,394.0,22.0,394.0,15.0,980.0,292.0,,,,,,
Ontario,Shared Hospital Laboratory,2022-2023,2023,22,6.0,2023-06-03,1027.0,3.0,0.0,3.0,21.0,24.0,1027.0,0.0,1031.0,0.0,0.0,0.0,0.0,35.0,1031.0,17.0,1033.0,8.0,,,,,0.0,1033.0,54.0,1033.0,5.0,1027.0,62.0,,,,,,
Ontario,P.H.O.L. - Peterborough,2013-2014,2014,21,6.0,2014-05-24,32.0,0.0,4.0,4.0,1.0,5.0,26.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,22.0,0.0,8.0,1.0,4.0,0.0,,,,,,,,,,,,,
Ontario,St. Joseph's - Hamilton,2022-2023,2023,13,6.0,2023-04-01,1426.0,0.0,0.0,7.0,29.0,36.0,1426.0,7.0,1426.0,0.0,0.0,18.0,0.0,0.0,1426.0,23.0,1426.0,47.0,,,,,7.0,1426.0,68.0,0.0,0.0,2216.0,234.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,38,6.0,2022-09-24,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,,,,,0.0,14.0,6.0,14.0,0.0,0.0,0.0,,,,,,
Ontario,EORLA,2022-2023,2022,43,6.0,2022-10-29,384.0,0.0,0.0,20.0,0.0,20.0,384.0,62.0,43.0,0.0,2.0,1.0,0.0,0.0,43.0,4.0,43.0,3.0,,,,,20.0,43.0,17.0,43.0,3.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - London,2013-2014,2013,52,6.0,2013-12-28,191.0,52.0,1.0,53.0,0.0,53.0,157.0,7.0,157.0,2.0,1.0,0.0,0.0,0.0,157.0,2.0,152.0,2.0,28.0,3.0,13.0,1.0,,,,,,,,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2022,50,6.0,2022-12-17,844.0,1.0,1.0,38.0,2.0,40.0,844.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,,,,,36.0,33.0,0.0,33.0,1.0,2687.0,232.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2022,43,6.0,2022-10-29,47.0,0.0,5.0,5.0,0.0,5.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,6.0,47.0,1.0,47.0,6.0,,,,,0.0,47.0,6.0,47.0,7.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Peterborough,2022-2023,2023,27,6.0,2023-07-08,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,46.0,5.0,46.0,0.0,,,,,0.0,46.0,13.0,46.0,0.0,19.0,0.0,,,,,,
Ontario,P.H.O.L. - Orillia,2022-2023,2022,38,6.0,2022-09-24,27.0,0.0,1.0,1.0,0.0,1.0,27.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,27.0,0.0,,,,,0.0,27.0,22.0,27.0,0.0,0.0,0.0,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2014,21,6.0,2014-05-24,9.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Thunder Bay,2022-2023,2022,39,6.0,2022-10-01,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,,,,,0.0,12.0,4.0,12.0,1.0,0.0,0.0,,,,,,
Ontario,EORLA,2021-2022,2021,52,6.0,2022-01-01,259.0,0.0,0.0,0.0,0.0,0.0,259.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,19.0,2.0,,,,,0.0,19.0,4.0,19.0,0.0,,,,,,,,
Ontario,St. Joseph's - London,2022-2023,2022,52,6.0,2022-12-31,893.0,0.0,0.0,52.0,1.0,53.0,893.0,65.0,59.0,0.0,0.0,0.0,0.0,4.0,59.0,5.0,59.0,2.0,,,,,52.0,59.0,4.0,59.0,5.0,2883.0,362.0,,,,,,
Ontario,P.H.O.L. - Toronto,2022-2023,2023,8,6.0,2023-02-25,887.0,2.0,1.0,3.0,1.0,4.0,887.0,40.0,726.0,0.0,0.0,0.0,0.0,21.0,726.0,20.0,726.0,30.0,,,,,2.0,726.0,80.0,726.0,26.0,836.0,184.0,,,,,,
Ontario,P.H.O.L. - Sudbury,2022-2023,2023,20,6.0,2023-05-20,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,,,,,0.0,12.0,1.0,12.0,0.0,13.0,0.0,,,,,,
Ontario,Province of Ontario,2023-2024,2023,37,6.0,2023-09-16,5005.0,4.0,4.0,10.0,0.0,10.0,4998.0,51.0,3744.0,0.0,0.0,3.0,0.0,48.0,3745.0,32.0,3745.0,14.0,,,,,4.0,3745.0,602.0,2495.0,6.0,6612.0,1069.0,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2014,24,6.0,2014-06-14,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,11.0,0.0,8.0,0.0,5.0,0.0,,,,,,,,,,,,,
Ontario,St. Joseph's - Hamilton,2022-2023,2023,30,6.0,2023-07-29,854.0,0.0,0.0,3.0,1.0,4.0,854.0,2.0,854.0,0.0,0.0,11.0,0.0,0.0,854.0,21.0,854.0,2.0,,,,,3.0,854.0,53.0,0.0,0.0,1003.0,60.0,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2022,52,6.0,2022-12-31,707.0,0.0,3.0,19.0,1.0,20.0,707.0,16.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,,,,,16.0,92.0,1.0,92.0,1.0,2416.0,241.0,,,,,,
Ontario,P.H.O.L. - Toronto,2022-2023,2023,18,6.0,2023-05-06,683.0,6.0,3.0,2.0,5.0,7.0,683.0,3.0,646.0,0.0,0.0,0.0,0.0,47.0,646.0,22.0,646.0,80.0,,,,,0.0,646.0,80.0,646.0,54.0,394.0,79.0,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2023,19,6.0,2023-05-13,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,,,,,0.0,12.0,1.0,12.0,1.0,100.0,16.0,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2013,50,6.0,2013-12-14,37.0,3.0,1.0,5.0,0.0,5.0,42.0,2.0,42.0,2.0,0.0,0.0,1.0,0.0,42.0,1.0,42.0,0.0,8.0,1.0,8.0,0.0,,,,,,,,,,,,,
Ontario,Province of Ontario,2023-2024,2023,38,6.0,2023-09-23,5550.0,10.0,6.0,13.0,3.0,16.0,5550.0,72.0,4258.0,0.0,0.0,6.0,0.0,68.0,4257.0,26.0,4257.0,6.0,,,,,3.0,4257.0,741.0,2887.0,12.0,8385.0,1557.0,,,,,,
Ontario,P.H.O.L. - Timmins,2023-2024,2023,43,6.0,2023-10-28,58.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,40.0,0.0,,,,,0.0,40.0,4.0,40.0,0.0,73.0,39.0,,,,,,
Ontario,P.H.O.L. - Timmins,2023-2024,2023,42,6.0,2023-10-21,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,0.0,,,,,0.0,18.0,1.0,18.0,0.0,24.0,2.0,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2013,46,6.0,2013-11-16,47.0,2.0,0.0,2.0,0.0,2.0,56.0,0.0,56.0,7.0,0.0,0.0,0.0,0.0,56.0,2.0,56.0,0.0,10.0,0.0,7.0,0.0,,,,,,,,,,,,,
Ontario,P.H.O.L. - Timmins,2022-2023,2023,20,6.0,2023-05-20,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,,,,,0.0,23.0,0.0,23.0,2.0,103.0,20.0,,,,,,
Ontario,P.H.O.L. - Orillia,2023-2024,2023,35,6.0,2023-09-02,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,27.0,0.0,,,,,0.0,27.0,5.0,27.0,0.0,15.0,2.0,,,,,,
Ontario,P.H.O.L. - Kingston,2013-2014,2014,22,6.0,2014-05-31,8.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,,,,,,,,,,,,,
Ontario,UHN / Mount Sinai Hospital,2022-2023,2022,40,6.0,2022-10-08,554.0,0.0,0.0,4.0,0.0,4.0,554.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,29.0,0.0,,,,,4.0,29.0,0.0,29.0,3.0,0.0,0.0,,,,,,
Ontario,St. Joseph's - London,2022-2023,2022,48,6.0,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
